T_X_1,T_X_2,T_X_3,T_X_4,T_X_5,T_X_6,T_X_7,T_X_8,T_X_9,T_X_10,T_X_11,T_X_12,T_X_13,T_X_14,T_X_15,T_X_16,T_X_17,T_X_18,T_X_19,T_X_20,T_X_21,T_X_22,T_X_23,T_X_24,T_X_25,T_X_26,T_X_27,T_X_28,T_X_29,T_X_30,T_X_31,T_X_32,T_X_33,T_X_34,T_X_35,T_X_36,T_X_37,T_X_38,T_X_39,T_X_40,T_X_41,T_X_42,T_X_43,T_X_44,T_X_45,T_X_46,T_X_47,T_X_48,T_X_49,T_X_50,T_X_51,T_X_52,T_X_53,T_X_54,T_X_55,T_X_56,T_X_57,T_X_58,T_X_59,T_X_60,T_X_61,T_X_62,T_X_63,T_X_64,T_X_65,T_X_66,T_X_67,T_X_68,T_X_69,T_X_70,T_X_71,T_X_72,T_X_73,T_X_74,T_X_75,T_X_76,T_X_77,T_X_78,T_X_79,T_X_80,T_X_81,T_X_82,T_X_83,T_X_84,T_X_85,T_X_86,T_X_87,T_X_88,T_X_89,T_X_90,T_X_91,T_X_92,T_X_93,T_X_94,T_X_95,T_X_96,T_X_97,T_X_98,T_X_99,T_X_100,T_X_101,T_X_102,T_X_103,T_X_104,T_X_105
0.820791891631563,1.11982259342866,0.81536098424617,0.0298383665433768,0.0315737470220437,0.0340940774655138,0.00340028812460473,0.57648561768366,0.807130244210245,-0.132537392370586,0.0139860904276189,0.0190238844072194,0.0245490586335802,0.00234906983742339,0.824762214569789,1.15419154411982,1.00314126866064,0.0319236453350069,0.0329242965955758,0.03385027506876,0.00401361521008509,1.00624699070441,1.40838492034225,1.01183310946526,0.0348522146516029,0.038024480527367,0.0418143255607505,0.00465041881175838,1.00624699070441,1.40838492034225,1.01183310946526,0.0348522146516029,0.038024480527367,0.0418143255607505,0.00465041881175838,2.61307222231546,9.01849316398804,2.82490728416215,1.65139778047259,1.81701357305289,1.94195544189316,3.78787334869015,1.34401554160084,2.51856909096591,-0.352479616979213,4.47627422080839e-05,6.88726171865358e-05,9.97094659235396e-05,1.85922215357085e-07,7.65218723926077,16.8685654730159,10.9282045341429,5.33617048759463,5.76086140069402,6.07279577812557,9.73458642161785,1.22594655352187,1.25768575183867,1.24096336348585,1.16803359865351,1.2043068724412,1.22643956572944,1.3676543402624,4.35345397055677,403.666275312054,40.8205548338738,1.00178372791424,0.629285868370274,0.947660704393681,0.350155372679262,336.335077769363,127.904594709441,-184.244130537384,41.6655735994821,-142.626828454962,-65.8724563764781,125.76324516438,19472.0222441877,38147.5967485542,19689.8416347996,23.360665489247,27.8068010478412,33.6259561946352,0.414231972219587,0.00733636550080547,0.00988210252156145,0.0085582025350781,0.000270619570227544,0.000283973731315411,0.00029474848277716,2.80491573184971e-05,0.00971980225244004,0.0124736153057202,0.0118310247060132,0.00033007527573219,0.000356029198686413,0.000373824474728546,2.98782424603617e-05,0.0131013153784419,0.0166346480609449,0.0159804849898985,0.00043143292714302,0.000469130921244079,0.000492325514157193,3.38668002454222e-05
1.7112821951528,2.0506721907575,1.8167573756644,0.0296421636233029,0.0384122277885003,0.0391019137724239,0.0545591085737536,1.60599031490862,1.49153994709637,0.54341339592034,-0.00494118569799701,-0.0118048384599312,-0.0164444664836462,0.0545591085737536,1.2963892821797,2.22025327669138,2.14081648917448,0.0340225843710154,0.0458390513902394,0.0455483210343315,0.0149021453379842,2.06391685695133,2.67469429061303,2.20866086058062,0.0343787489948254,0.0473336699050938,0.0484249389355286,0.0565575810966428,2.06391685695133,2.67469429061303,2.20866086058062,0.0343787489948254,0.0473336699050938,0.0484249389355286,0.0565575810966428,2.70489072370309,4.38673012637311,2.19295962524142,1.96752883447705,2.5521010577947,2.70165870418938,5.86092668788699,12.671207859829,31.6953692858112,9.78257142730066,-1.77381883009226e-05,-8.73734747263614e-05,-0.000111900514392065,0.000202916342448716,6.35247231651955,10.856144490706,8.29033268231137,7.34189806424721,8.70004383920476,9.97926986170873,2.03184049241086,1.20606458876121,1.30430124457144,1.21571591791276,1.15979216064373,1.23225526427979,1.23842887121499,1.03662949368368,31.5842099105752,259.87988209749,70.3822480137382,1.4375538454079,2.68867675361387,1.01544614219223,1.33129627562584,-31.8093108520228,137.923852407301,-248.355313925427,176.692634444022,-329.066488937585,-286.96951099633,158.247740555408,92649.623234871,155713.736506946,106178.526760824,25.7252001923896,48.7662072912931,51.04071955766,69.0708242374164,0.0115378785660644,0.0204003853471706,0.016791903482107,0.00029097556725805,0.000413692581645932,0.000409772807106021,0.000102498553273887,0.0157701083237435,0.0284513777475752,0.0232124375982664,0.000369295754821338,0.000572084778662373,0.000562981104736688,0.000107860419524973,0.0218244131678643,0.0394736892482411,0.0291836732957919,0.000495127397992759,0.000763833087758014,0.000745569407693346,0.000118528781307288
2.53992161379689,2.98221674978788,2.81467824187822,0.0303785448999082,0.0508071954924802,0.0494482416417087,0.0842011738730028,2.45447361638858,2.13746660677256,1.02233097709126,-0.00380484908040361,-0.00672329764961277,-0.0122019926870164,0.0842011738730028,1.80665124654274,3.32098219273599,3.24729338757259,0.035938503586373,0.062135952959151,0.0602935160829771,0.021762401244217,3.04766795135034,3.94932669550358,3.40434902419724,0.0361385361449185,0.0624972211375299,0.0615144722895592,0.0869679132282904,3.04766795135034,3.94932669550358,3.40434902419724,0.0361385361449185,0.0624972211375299,0.0615144722895592,0.0869679132282904,2.48365695006394,4.58868098837163,1.93448442051165,2.30346658805797,2.48389318810666,2.7173145152737,7.54220180791187,40.2247078142009,105.691041728724,42.2992955901321,-1.59296784191926e-05,-0.000131645266176646,-0.000160937615868269,0.000734572226796642,5.19301668908428,11.3913318030495,6.9755593236156,8.49311367379611,8.41252706321652,9.38854136551488,2.06198522349245,1.19990630214545,1.32429230564294,1.20949846897084,1.18960721337998,1.23008602485803,1.24401738559846,1.03285867913743,30.8389707198365,345.036386230332,35.7474742860409,0.60485998420209,4.07870920355368,2.22433793915501,1.18737304541556,128.261280274733,330.252005726742,87.6371307101943,-265.254033657481,-346.147925989753,313.666781022243,-314.487115591427,202763.151127049,340720.426543065,253186.232917263,28.5307404389634,85.3283492900064,82.6659259570213,163.876576317119,0.0162282966878074,0.0308214453278002,0.0252851402086953,0.000320915163911192,0.000574458794577762,0.000551304796671127,0.000146840059723188,0.0222412451564455,0.0429495639064049,0.0349382297282064,0.000419816589555959,0.000793242619388217,0.00075522590920567,0.00015417080194319,0.0311440081605033,0.0595950746554072,0.0426737045976819,0.000573826661011604,0.00106904852970151,0.00100958935147956,0.000169172597912106
2.95638197930914,3.48518575216176,3.16030363922328,0.0313127238316785,0.0578260294324969,0.0549914059397226,0.100841986018204,2.85064988614621,2.54491204850223,1.20240861023582,0.000488140286821345,-0.00100632783346426,-0.00594341305956099,0.100841986018204,2.14906587747929,3.863313307379,3.62895538864998,0.0375269948490298,0.0706685936727101,0.067786379076531,0.0250116894883175,3.56994085135951,4.62613064908308,3.8228917955353,0.0375293118506085,0.070674143350935,0.0680448917985352,0.103897362288256,3.56994085135951,4.62613064908308,3.8228917955353,0.0375293118506085,0.070674143350935,0.0680448917985352,0.103897362288256,2.44647232833395,4.45364479298584,1.92507711781152,2.44406451147496,2.5039468076152,2.70816996142585,6.77751079648383,65.2474319567629,172.783983760761,61.9664155618706,7.7048805764093e-07,-9.06413962321427e-05,-0.000105438964538648,0.00124163691129505,4.93588238686197,10.1211487674905,6.48452681541818,8.8506511198572,8.2845320941428,9.47327371103529,1.71559943619241,1.20753707617774,1.32736989591261,1.20965965044893,1.1985323299355,1.22218564968975,1.23737319742508,1.03029865228458,59.1256073097117,713.004061794361,83.9651191278836,2.93421594719076,2.85932158309848,5.45318935545103,0.656261681859493,316.103607788658,219.870434843819,-65.4239036336297,188.788916428755,-16.6357170492394,-54.4605459941914,206.01909598379,278645.26004374,468170.130699473,319706.838759798,30.8112357488154,109.267000361787,101.288227292051,233.952707151876,0.0191216062017896,0.0359019995819201,0.028163650076955,0.000336681974649335,0.000655753241240527,0.000624989142113856,0.000169826104342228,0.0261593578101385,0.0500102249444881,0.038900978645291,0.000443229863264555,0.000902533959253656,0.00085185095752876,0.000178249251423271,0.036696316809562,0.0691546185115214,0.0473370119493977,0.000608108030038731,0.00121779803715941,0.00113993479115638,0.000195887367550464
2.94468770538974,3.26585934793856,3.22214813256153,0.0384093759266926,0.0671704309385631,0.0651823344396615,0.109716506362765,2.86404179997001,2.01526864552161,1.31339458378555,0.0251701366465801,0.0342029015199136,0.0399708342812638,0.109716506362765,2.11653867149552,3.8322337104455,3.66812604873803,0.0400182375021571,0.0738703155461358,0.0713715243728716,0.0294051886983698,3.56121709513648,4.3297406295646,3.89609305678989,0.047274963304982,0.0814027849655877,0.0818005502850288,0.113588454973169,3.56121709513648,4.3297406295646,3.89609305678989,0.047274963304982,0.0814027849655877,0.0818005502850288,0.113588454973169,2.30181548832015,4.30601416677687,1.87355369618408,2.42275488542877,2.62768419106465,2.8333052813918,7.33439007110779,64.5109600801762,128.921019113047,67.52419969633,0.000131476722955861,0.000503069292711183,0.000679270872186625,0.00165549486322262,4.73398629699026,14.8641954704431,6.31535201361462,7.77185569335621,7.68970247724826,8.57119768757839,1.81023476386214,1.20937004240494,1.32575845077271,1.20916013060287,1.23081831361202,1.21188421494634,1.25494968825872,1.03529048398243,47.4380569945338,421.065042489198,50.535939311473,1.34480653009513,5.04875475928107,1.87151188088895,2.0670920851447,51.7266027798745,-110.765643521684,273.585596254645,-81.9595322761389,-114.995987163968,-269.48177236527,58.6367716295737,278248.942339308,411526.54683653,333221.286384517,49.0587762351039,145.456400546774,146.881385421218,280.393589926557,0.0190391917188149,0.0354731600793916,0.0283586704726425,0.000354122453830442,0.000681418248782917,0.000656659815465694,0.000201717421582244,0.0261825189399072,0.0494284213604135,0.039176389056224,0.000460531986808518,0.000944031350921981,0.00090325933225356,0.000210872949731736,0.0366845849914422,0.0685566780351014,0.0473637186260686,0.000624302406375669,0.00126572472375209,0.00119686023780832,0.00023001142130956
3.23631699653785,3.68656311440776,3.69664879989453,0.0339149888590148,0.0647731231416367,0.0612194455395732,0.125582261789331,3.15915366967625,2.6023727616947,1.73958432933628,-0.000439774100184461,-0.00136039134469844,-0.00717894245098861,0.125582261789331,2.27783731513675,4.10038173820068,4.18526358671014,0.0405673017598026,0.0788305959952526,0.0754533738360531,0.0317194539911836,3.89468327635178,4.85640884215591,4.53230463573913,0.0405687595018761,0.0788405343145417,0.0757924069096649,0.129525989194236,3.89468327635178,4.85640884215591,4.53230463573913,0.0405687595018761,0.0788405343145417,0.0757924069096649,0.129525989194236,2.40001894264765,4.36107406508726,1.88905667337757,2.42273285847577,2.47150870471002,2.69119263806568,7.45128306192221,84.2921836686498,194.131192899454,117.557728108347,-5.91481771750528e-06,-0.000142695076704,-0.000178963404216131,0.00241968444172136,4.50317949437569,10.218919136111,6.27814694834508,8.77073432750272,8.30125783349866,9.70644401910488,1.93360839487356,1.20343071476565,1.31732692251387,1.22605767577067,1.19618967502897,1.21717975744576,1.23804464809587,1.03140353859466,82.4211862671242,741.777069492336,58.5471975352531,3.20622824964503,4.37038999527505,2.01384994400551,4.21697315425578,-225.914419157186,-340.580991515171,28.9460329225655,-209.216568799854,-267.640554643344,-344.908976196244,182.053941850021,332191.416325765,516623.003377735,449988.349025888,36.0534259661964,136.163968716059,125.83877483268,364.094060689122,0.0204155433888636,0.0381380138469336,0.0323972551849802,0.000363326403627993,0.000731380437622398,0.000693124293445413,0.000218093006475633,0.0279930295042711,0.0530547234962021,0.0447854157010855,0.000477754675818694,0.00100734259018358,0.000946516239799438,0.000228776554123724,0.0391623470194581,0.0734703534536916,0.0540315257081315,0.000655575130896213,0.00136347862635878,0.00126862445973848,0.000252235666844697
3.065404167231,3.4444322284778,3.44271449430271,0.0340252162647265,0.0625078061039388,0.0637151332879513,0.120563074220655,2.9889556599758,2.27469862728403,1.48627561398833,-0.00961698131170572,-0.0194941586812901,-0.0307394670912598,0.120563074220655,2.16898771770574,3.96534594474384,3.90951940093867,0.0397963993401223,0.075127640599117,0.0729643160317989,0.0316389718636223,3.69298641647553,4.57137881653341,4.18242264722554,0.0409410235482577,0.0776139605264604,0.0791736265712499,0.124645229724042,3.69298641647553,4.57137881653341,4.18242264722554,0.0409410235482577,0.0776139605264604,0.0791736265712499,0.124645229724042,2.34366948955482,4.27840525952005,1.87712891589248,2.44505466548786,2.49888356251431,2.63138522051227,7.74657646234876,71.7382502384924,160.763479022819,86.9908103759535,-4.89232129979254e-05,-0.000424303642068546,-0.000549257883065166,0.00217890182697033,4.49819004086839,11.2241124784476,7.00671330452911,9.2613624227686,8.57752011218013,8.46052684987915,1.9192348911749,1.20473067008695,1.32717920205782,1.21486189288916,1.20325535125843,1.24166828695608,1.24261886439814,1.03385908604086,98.8055227824656,478.183482116093,35.8507021723695,2.02677961818334,1.19844126925046,2.25937817259369,0.972115142034248,64.4630505610604,-245.780525879564,56.8555295498584,-174.625969711245,-233.015762958307,342.978756639465,200.50803343289,298443.607395343,457634.446320799,383071.743821355,36.7063900936107,131.917974495536,137.273074400172,337.264893923558,0.0195448626767356,0.0369233900638824,0.0302437654829374,0.000357393248801457,0.000697668405996726,0.000672400149625717,0.000216977611138355,0.0269199440614706,0.0513355717149226,0.041792687813796,0.000468956104562404,0.000962788746767944,0.000921160939556294,0.000227189555969686,0.0376730088821019,0.0711058507323739,0.0503597466224063,0.000641089124554847,0.00129944587708453,0.00123379473571363,0.000249557996266672
3.1225313051601,3.53970320086818,3.54390681527213,0.0337288038214924,0.0628678908537324,0.061670446518482,0.125525621720076,3.04434348808923,2.40048692346556,1.59214749751856,-0.00792667349988598,-0.01129417424946,-0.0202572672466537,0.125525621720076,2.19403042741967,4.01025321566049,4.01917195049743,0.0399540087579658,0.0766712065111757,0.0742006158644569,0.0328270786871998,3.75254271828195,4.673728092351,4.32295495126669,0.0407318316197015,0.0774968642375684,0.0769144782923274,0.129746865631831,3.75254271828195,4.673728092351,4.32295495126669,0.0407318316197015,0.0774968642375684,0.0769144782923274,0.129746865631831,2.36458635051605,4.28518626534789,1.87386420277736,2.440957939627,2.4896632858671,2.64648469176791,7.61088574991179,75.0735513521475,170.642565844984,98.3387091816633,-4.28224283349669e-05,-0.000333473579283715,-0.000427091670476142,0.00245165281322771,4.69639402726216,10.2629154379165,6.36786562671115,9.19335188632485,8.37232864642832,8.82219410367059,2.08681172325961,1.20176304144036,1.32037287510565,1.21982748887113,1.20762751727788,1.23269387894484,1.24718536405078,1.0336285441483,67.271914190969,285.931958412949,61.7268925757845,1.24801511498537,4.63505529674202,3.89537268000247,5.88018763931093,-19.5032872834933,334.516722465614,28.315214601604,-204.92904281939,-251.60569063444,-138.298878905493,-291.149825749417,308203.472571348,478574.374367498,409434.066739515,36.3488298843598,131.580282745468,129.610072197221,365.286372116736,0.0197580334977947,0.0372639379875625,0.0310974725300997,0.000356479472616734,0.000708150826008095,0.000675784109198855,0.000225156195373313,0.0271592364149198,0.051877026975942,0.0429813538235828,0.000469437036714551,0.00097202802884537,0.000923196271280041,0.00023575212046051,0.0380187131417694,0.0718052214165936,0.0517486256320017,0.000645618301088284,0.00131382488066512,0.00124098334900189,0.000260017293163452
3.36618695959626,4.63807866846584,3.44020596925435,0.037510188384738,0.0679483816049196,0.0679923433102891,0.106642002900596,3.0018892791167,2.33995165603027,1.86460096970307,0.0214900440639572,0.0281668836093703,0.0346473068051696,0.106642002900596,3.13029793371881,5.80130488847177,3.93546537806666,0.0420501037848873,0.0788240600579289,0.0794260947969608,0.0276702353518076,4.33701067510027,6.25531705333679,4.35475885560129,0.0472223816077309,0.0837037933928306,0.0866524976599141,0.110173153552979,4.33701067510027,6.25531705333679,4.35475885560129,0.0472223816077309,0.0837037933928306,0.0866524976599141,0.110173153552979,2.59881009397855,4.35432731641947,2.20803801959269,3.21943286924939,2.78212750665587,3.08646269997397,8.23022951330675,128.390060820883,408.244056164267,109.658791412239,0.000133312965466846,0.000478196398320219,0.000687828884662274,0.00149986443286992,6.84530491934378,14.5240535469089,7.62746352355815,10.0941459355154,8.91053856652183,9.24029452726633,1.98569610444251,1.2884045738269,1.34868713975606,1.26584247993302,1.25892147283762,1.23187324577529,1.27444493660805,1.03311219366045,84.9084779770524,365.817983029449,46.3734049084589,2.37369911112954,1.75888078126821,4.67675322861724,4.24232109680821,300.379551223151,213.181613126938,-321.33979482529,158.810812017956,157.704956562733,-334.476151385538,-179.782497760529,416239.001456419,865963.709509202,419690.617324078,49.3510970290723,155.056979202405,166.174051566372,265.958429788798,0.0261462196332726,0.0518484640397962,0.0304254748933006,0.000374278654164259,0.000726782988495852,0.000733862826410766,0.000188705095291468,0.0340190017082886,0.0713970412390134,0.0417423966392011,0.000499282351729787,0.00098546711826803,0.00098554775632232,0.000197825140844731,0.0467247911105603,0.0987819847401535,0.0531619394419866,0.000694571562165289,0.00132629942197006,0.00129651728790818,0.000217794724076904
3.63260306021575,4.78123858737175,3.90489467022988,0.0331177809422175,0.0681300091766248,0.0646192331873102,0.128136092808259,3.3775591609198,2.96062376784104,2.29987077867959,-0.000788534833861766,-0.00364805283214647,-0.00717655393033989,0.128136092808259,3.13852207596281,5.78812600956215,4.40505551926991,0.0410064355040219,0.083680269162851,0.0811447461369681,0.0378176420883224,4.61061565466094,6.50124340933931,4.96920854811668,0.0410130802406725,0.0837578412073238,0.0814596345668536,0.133600023744546,4.61061565466094,6.50124340933931,4.96920854811668,0.0410130802406725,0.0837578412073238,0.0814596345668536,0.133600023744546,2.61638561960339,4.35866454078741,2.14190900521774,3.21293005213264,2.57875322615402,2.93722411019737,6.86547665352288,151.887904466055,488.078747789335,171.621957412728,6.39773639801656e-06,-0.000184247977336395,-0.000223569769810663,0.00275035174904686,6.00080033324978,11.3004321949111,7.33596331762116,11.5968503063619,8.74096925369503,9.57098621478522,2.04482801459034,1.26923189190594,1.35974042929178,1.27255892098727,1.23840061362295,1.22938250294645,1.26060973720825,1.04264162279759,53.1011458127765,129.901801218519,27.3931151450983,1.40244873580339,3.9009412785606,3.31579966134849,3.65942783623175,286.649355201083,-61.0007709527594,345.989335734124,-194.024260805984,206.405421467068,-201.290133989736,165.81727091886,465332.732291446,925544.500166024,540728.049656212,36.8340290976284,153.622702853351,145.307946852335,386.840647585281,0.0264458914370354,0.0525735486500586,0.0341772716580101,0.000370415705321754,0.000777465540836108,0.000750916471780392,0.000258122231379698,0.0346204149766089,0.0728442238137872,0.0469902763081242,0.000497181255344766,0.0010481391132724,0.000998739079302942,0.000269801132639052,0.047730674892299,0.100614996303713,0.0590070057659187,0.00069423488546323,0.00141740822957542,0.00132580098699669,0.0002977649885949
