Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37,Var1_38,Var1_39,Var1_40,Var1_41,Var1_42,Var1_43,Var1_44,Var1_45,Var1_46,Var1_47,Var1_48,Var1_49,Var1_50,Var1_51,Var1_52,Var1_53,Var1_54,Var1_55,Var1_56,Var1_57,Var1_58,Var1_59,Var1_60,Var1_61,Var1_62,Var1_63,Var1_64,Var1_65,Var1_66,Var1_67,Var1_68,Var1_69,Var1_70,Var1_71,Var1_72,Var1_73,Var1_74,Var1_75,Var1_76,Var1_77,Var1_78,Var1_79,Var1_80,Var1_81,Var1_82,Var1_83,Var1_84,Var1_85,Var1_86,Var1_87,Var1_88,Var1_89,Var1_90,Var1_91,Var1_92,Var1_93,Var1_94,Var1_95,Var1_96,Var1_97,Var1_98,Var1_99,Var1_100,Var1_101
2.05563728286872,2.00462909611332,1.14460620637819,0.0369418267517047,0.0382761691565365,0.0407413164088326,0.0323821327982663,1.84103855832307,1.21005941557796,0.343611864437446,-0.0101205954111959,-0.018496472058144,-0.0224478164134393,0.0323821327982663,1.647029256435,2.32317594389693,1.40288925915898,0.0407171812786929,0.040870965499016,0.0434213961577425,0.0110680529561317,2.47021548332819,2.61936334648108,1.44431593952104,0.041954918528082,0.044860388180344,0.0488795279467447,0.0342212912973006,2.47021548332819,2.61936334648108,1.44431593952104,0.041954918528082,0.044860388180344,0.0488795279467447,0.0342212912973006,2.19975780363317,3.59555531130303,2.94784214434867,1.73577334286823,1.72558860966145,2.00444786710222,10.9109905247299,20.6863649747115,27.3901252822499,2.46822214008744,-5.407190613251e-05,-9.97781556959256e-05,-0.000136616566436995,4.92524136326137e-05,5.38334452756627,10.4184737195528,10.4090599859737,6.7574082348865,6.07102310560129,6.6043581273716,2.60248283915095,1.20167867352596,1.30665735200573,1.26184528047528,1.13570232490319,1.17201875655007,1.1997532788643,1.05679547145618,0.122039290681486,0.137221286817771,0.0417209706630911,3.520430377396e-05,4.02490885538229e-05,4.7784165045932e-05,2.3421935561094e-05,317.881318551862,337.074510286842,185.857143151686,5.39899652943386,5.77288881952228,6.29009448721016,4.36116759278824,0.0153554692807347,0.0237057027285287,0.0126611416379809,0.000371051712294373,0.000360498682618073,0.000380864790512782,7.73887896717147e-05,0.0197457494773449,0.0320337693592362,0.0172282492238279,0.000459083953405898,0.000443630661186354,0.000494549233784364,8.20866854098908e-05,0.0264849845757522,0.0444365185926585,0.0232442659983647,0.000605534552969639,0.000585354407076087,0.000645901761872107,9.35199340890015e-05,31.41635516,19.48369225,21.74806264
2.05563728286872,2.00462909611332,1.14460620637819,0.0369418267517047,0.0382761691565365,0.0407413164088326,0.0323821327982663,1.84103855832307,1.21005941557796,0.343611864437446,-0.0101205954111959,-0.018496472058144,-0.0224478164134393,0.0323821327982663,1.647029256435,2.32317594389693,1.40288925915898,0.0407171812786929,0.040870965499016,0.0434213961577425,0.0110680529561317,2.47021548332819,2.61936334648108,1.44431593952104,0.041954918528082,0.044860388180344,0.0488795279467447,0.0342212912973006,2.47021548332819,2.61936334648108,1.44431593952104,0.041954918528082,0.044860388180344,0.0488795279467447,0.0342212912973006,2.19975780363317,3.59555531130303,2.94784214434867,1.73577334286823,1.72558860966145,2.00444786710222,10.9109905247299,20.6863649747115,27.3901252822499,2.46822214008744,-5.407190613251e-05,-9.97781556959256e-05,-0.000136616566436995,4.92524136326137e-05,5.38334452756627,10.4184737195528,10.4090599859737,6.7574082348865,6.07102310560129,6.6043581273716,2.60248283915095,1.20167867352596,1.30665735200573,1.26184528047528,1.13570232490319,1.17201875655007,1.1997532788643,1.05679547145618,0.122039290681486,0.137221286817771,0.0417209706630911,3.520430377396e-05,4.02490885538229e-05,4.7784165045932e-05,2.3421935561094e-05,317.881318551862,337.074510286842,185.857143151686,5.39899652943386,5.77288881952228,6.29009448721016,4.36116759278824,0.0153554692807347,0.0237057027285287,0.0126611416379809,0.000371051712294373,0.000360498682618073,0.000380864790512782,7.73887896717147e-05,0.0197457494773449,0.0320337693592362,0.0172282492238279,0.000459083953405898,0.000443630661186354,0.000494549233784364,8.20866854098908e-05,0.0264849845757522,0.0444365185926585,0.0232442659983647,0.000605534552969639,0.000585354407076087,0.000645901761872107,9.35199340890015e-05,34.8927704,23.473047,24.92595987
2.86755855711525,3.34235871157682,1.75123018403717,0.0393264260214245,0.0395390167850309,0.045057452170162,0.057139727540008,2.47846004849136,1.73076093244413,0.640658903879317,-0.00482238173873781,-0.0104625757454068,-0.0131172937653343,0.057139727540008,2.49939695717964,4.10320707763212,2.10825302920333,0.0448431629767789,0.0448597650854094,0.0529158565057589,0.016707374692593,3.51986663242932,4.45320838606699,2.20339955607509,0.045100685758446,0.0460626874001501,0.054516255193529,0.059532106905839,3.51986663242932,4.45320838606699,2.20339955607509,0.045100685758446,0.0460626874001501,0.054516255193529,0.059532106905839,2.26565719625927,3.67159908931369,2.65453288838981,2.04812333357795,1.95145266364027,2.34491339437404,9.34424862676201,61.7393911943476,130.375817749574,10.9876531328932,-3.58008941755852e-05,-6.6881424591258e-05,-0.000115286176381801,0.000243054677637782,5.77208748384363,10.1753965491555,9.22250479810611,8.80145421501265,7.3328372933856,7.5818298357319,2.55947943107938,1.22747855442934,1.33235501343484,1.25820099274187,1.14682899823838,1.16499324327126,1.20992760504179,1.0418689319818,0.247789222201786,0.396621298594747,0.0970993920742378,4.0681437117642e-05,4.2435423410479e-05,5.94404416065196e-05,7.08814350529648e-05,518.174103152459,655.605446352551,324.393998342225,6.63991773113526,6.78154776736894,8.02611852585455,8.69678304163477,0.0207400570441475,0.0371448622290172,0.0170543209572673,0.000373775640405422,0.000354409234034287,0.000417288771647613,0.000103328602067931,0.0269684177143442,0.0510080842858982,0.0233804541471438,0.000473052454545696,0.00044339274951039,0.000569754221566769,0.000109820091338586,0.0366309640179521,0.0705241517570233,0.0313773727846748,0.000633884672115673,0.000596328184480354,0.000745321659349617,0.000125451246259121,38.10284657,27.17286849,27.89865916
3.37760626907647,4.06687794898803,2.25069554816599,0.0386905579224261,0.0387991669439538,0.046416896629674,0.0768089067366152,2.95259217525302,2.07688173791803,0.899742831177844,-0.000530610943949487,-0.00482771788733736,-0.00624539884297443,0.0768089067366152,3.00200587946103,5.05476234286545,2.71246447887856,0.045235010596909,0.0455848441467956,0.0566171184047921,0.0209616944319833,4.21063372208764,5.46469725351563,2.85773884086724,0.0452371099125351,0.0458387590895844,0.0569592799962301,0.0796177149589981,4.21063372208764,5.46469725351563,2.85773884086724,0.0452371099125351,0.0458387590895844,0.0569592799962301,0.0796177149589981,2.3578688335494,3.82524980152591,2.543197004567,2.35383979313557,2.15894797030021,2.55213396137109,7.06111768441181,109.005736272841,246.635995345706,26.6249275018744,-1.14635497555912e-05,-3.5789920638261e-05,-6.61332093777764e-05,0.000569962059510524,5.92062729164768,10.7690567275789,8.75314243577216,9.90986433317525,8.23252557481069,8.68544691149518,2.09928534417299,1.24663249255483,1.3437082012445,1.26971364172107,1.16920283246457,1.18143668279784,1.22712383058837,1.03656878273264,0.354588726831632,0.597258321451625,0.163333425652024,4.09279222647756e-05,4.20238366974592e-05,6.48871915537788e-05,0.000126779610705845,629.260861052778,816.67519098172,427.076616575546,6.76048894630225,6.8504027940007,8.51231618351343,11.7273407767363,0.0245616200109385,0.0451940839625947,0.0216364515695312,0.000379596368136716,0.000360426013107957,0.00044514487407083,0.000141661618791365,0.031960717052187,0.0622116334990791,0.0296955399239722,0.000488068114757929,0.000457157148973506,0.000615975816507445,0.000149034431647806,0.0435783945766874,0.0858691102602403,0.0393876046800507,0.000662625804628014,0.000623775241527226,0.000808637426671165,0.00016752986269304,41.06102301,30.59930868,30.67784802
2.97639876414841,3.88192864163559,2.46150942212271,0.0412959949642564,0.04144597712192,0.0498882232040244,0.0768002872583835,2.51515154517257,1.60850322218542,1.37235489406113,0.0128462578317287,0.0150329793412731,0.0201725374153172,0.0768002872583835,2.76741031637083,4.93249434761569,2.79480036755614,0.0470522611377478,0.0470585252257538,0.0576060084181632,0.0208671424341351,3.73954781208907,5.18803788342241,3.11350786519999,0.048773419329974,0.0494004053995073,0.0610347507387988,0.0795845621817238,3.73954781208907,5.18803788342241,3.11350786519999,0.048773419329974,0.0494004053995073,0.0610347507387988,0.0795845621817238,2.17288633820045,3.57191147590179,2.44005965380472,2.19982903803033,2.09205609894596,2.5111007985307,12.515866282718,77.06604125982,166.824339139314,39.6563567812962,7.71006881917492e-05,0.000100120018813135,0.000192587664313008,0.000575190768701144,6.14396259103248,13.3758383135158,8.00256506219207,7.98097692363459,7.39144709369541,8.4707815771219,2.6238023766238,1.25640013600765,1.33645884877382,1.26487749232949,1.18106899645328,1.19192280722899,1.22343003656773,1.03625344413066,0.279684356778003,0.538314741596521,0.193878624533244,4.75769286627496e-05,4.88080010727134e-05,7.45048159549461e-05,0.000126674050753133,570.277976132221,791.222553229921,474.838021225065,7.43838619515985,7.53400722374966,9.30834978472579,11.9792611790413,0.0226054113487982,0.0430520706747827,0.0216964836786874,0.000383572450849819,0.000362966429084291,0.000444453535827748,0.000134303138121822,0.0299489660795034,0.059468674895923,0.029685078971615,0.000490224305803825,0.000454977357809728,0.000611281230973389,0.000141412205971719,0.0411380896084596,0.0825886816005995,0.0395327869890962,0.000660147470767558,0.000615128463842332,0.00080107174398264,0.000158857092748637,43.78119133,33.76786983,33.27472071
3.0581756062237,3.85499039764428,2.67868956912304,0.0398121584485232,0.0403087003599242,0.0468430422058372,0.0887675906233652,2.74169557617312,1.85048566564996,1.57659914510796,-0.00183420189607877,-0.0114667682417462,-0.0133475641470931,0.0887675906233652,2.70483568295457,4.80101915594787,3.04444908097127,0.0464281239774653,0.0460272282132397,0.0557177583577827,0.0258235565844964,3.85132480947702,5.14519672564157,3.4283990098538,0.046463301736531,0.0474330853652415,0.0572929922723358,0.0924473390277038,3.85132480947702,5.14519672564157,3.4283990098538,0.046463301736531,0.0474330853652415,0.0572929922723358,0.0924473390277038,2.22967622447587,3.61504073342482,2.40312078005017,2.22998005961573,2.0549086736635,2.42886601486779,8.73167054145446,85.7399975816278,185.715986122442,56.0616818039604,-1.77995166143049e-05,-7.75763363919177e-05,-0.000129103577590819,0.000913277982290152,5.77122616183172,10.8876671351381,7.95980677980731,9.11151267789767,7.66734983772675,8.63228588551613,2.48906415997717,1.25935371456079,1.33468470603344,1.27987918024268,1.16706311707786,1.17674558945593,1.22308435947818,1.04145373754653,0.296654055761864,0.529460986911056,0.235078395415331,4.31767681651986e-05,4.49979517453258e-05,6.56497392703585e-05,0.000170930209866064,575.267269975571,768.651751636622,512.175732970596,6.94125029051288,7.08612830483679,8.55912051859261,13.6192847549407,0.0228501176856254,0.0432907589045365,0.0241613064807315,0.000390974275383845,0.000365227244993659,0.0004416925139398,0.00017522090079606,0.0305416867779197,0.0601186787314011,0.0331563529790237,0.000502650455367136,0.000460141193610142,0.000606089282633391,0.000183360419498124,0.0421878143749424,0.083293470413493,0.0436517808923776,0.000678563882121652,0.000624242258338449,0.00079978771111319,0.00020300256093281,46.27671037,36.69342355,35.6999933
3.1499203185625,3.92713079022134,2.84398632650625,0.0410127686889329,0.041313490673836,0.048126748923977,0.0987611976157363,2.89682457800788,1.99096136787169,1.71492623281401,-0.0047229229383476,-0.0109602158550716,-0.0139045789250827,0.0987611976157363,2.68627332925597,4.84775798995254,3.22947068838044,0.047801773218153,0.0475019651145647,0.0572246329521752,0.0285473963881866,3.95061183977499,5.24057555296081,3.65649913624472,0.0480334593078212,0.0487489691159956,0.058888448013737,0.102804136480972,3.95061183977499,5.24057555296081,3.65649913624472,0.0480334593078212,0.0487489691159956,0.058888448013737,0.102804136480972,2.25966973309847,3.65520924322796,2.37030269675874,2.20889318221697,2.06328323033794,2.43475254954726,7.66030601121357,92.7480216154698,201.627503232159,69.6186909765605,-4.11454941059318e-05,-8.11010328067042e-05,-0.000147423460310109,0.00125054646487913,5.62983502533014,10.6867253531252,7.79745455026212,8.78532636219341,7.06626135810592,8.33012990180161,2.06732840356339,1.25419421453108,1.33445404110553,1.28569504788605,1.17118304477656,1.17997700801565,1.22361159501465,1.04093651112825,0.312146678171407,0.54927264252581,0.267399718667168,4.61442642615223e-05,4.75292397974459e-05,6.9356986189332e-05,0.000211373809551967,590.375288139835,783.058436187037,546.447861955398,7.17839117775299,7.28532100060168,8.80062193697849,15.1516696952643,0.0227784245392521,0.0438434603056252,0.0256154539295974,0.000402424711078371,0.000373795811365919,0.000449972452649304,0.00019563311146653,0.030534464240311,0.0609611112718065,0.0351899686372459,0.000517907590293711,0.000470028528648123,0.000615585568786649,0.000204578912632438,0.0422538154252667,0.0844047339061712,0.0460725298355531,0.0006978699042741,0.000636609665504759,0.000812204299754091,0.000226761853540463,48.56042098,39.39022937,37.96391852
3.29179695804609,4.02810179593895,3.03297461532547,0.0407702746936283,0.0406076318264363,0.0471803886957497,0.106445985977632,3.07253101259401,2.11205522534059,1.84275358976194,-0.00110665363997993,-0.00611137044596732,-0.00730154041827577,0.106445985977632,2.71573497337833,4.94731450951886,3.45126787681377,0.0476284863679989,0.0472209343084347,0.0571946484404736,0.0299088832272925,4.10065028190353,5.37918222793005,3.9123467438523,0.0476402744827902,0.0476137120434615,0.0576575556990536,0.110567843511324,4.10065028190353,5.37918222793005,3.9123467438523,0.0476402744827902,0.0476137120434615,0.0576575556990536,0.110567843511324,2.26671451897086,3.71722808492136,2.35619250949455,2.24328763511245,2.08418022360277,2.44524769160536,7.35051456049078,103.203287341664,222.180569830265,86.2998053231624,-1.4148728504007e-05,-4.61028979073484e-05,-7.84677309071078e-05,0.00154356819269834,5.76080166940218,10.7968786668063,7.89412849583343,8.75578829668096,7.51874322041499,8.66648752820741,2.0156590232111,1.2457178660064,1.33541367632596,1.28993718710451,1.16850511410058,1.17253112043003,1.22206614428015,1.03872252669592,0.33630665468951,0.578712028825569,0.306129140882635,4.53919150559119e-05,4.53413114911533e-05,6.64878745837894e-05,0.000244504960374894,612.536137141599,803.607337551402,584.473701984043,7.11708072252185,7.11311250388872,8.61358341505152,16.2906624785768,0.0230631085101495,0.0447964049431483,0.0274032807580256,0.000404530730339879,0.000373854847962103,0.000453917890283236,0.000205425642463218,0.0309328217031744,0.0623923950974298,0.0377139604529115,0.000522764053917116,0.000471424384660195,0.000621673369142758,0.000214999887180477,0.0429109787259905,0.0864042055932855,0.0490548445280984,0.000706505993249516,0.000640300811473526,0.000823416764604575,0.000238652152837226,50.64466037,41.87195302,40.07630017
3.12041788908368,3.98027367384743,2.91809416663118,0.0399420259922153,0.0395115887125526,0.0447981210259093,0.118057846958561,3.00592352233853,2.18127092781857,0.23860105128305,0.00803996526148626,0.0100721834866111,0.0137333907283319,0.118057846958561,2.31557079165513,4.8614160827694,3.53149123074766,0.0461819475292812,0.0451816480652619,0.0528217447275413,0.0320718446702199,3.79436486943482,5.32825061349011,3.53946383479866,0.0468755602013988,0.046289730022843,0.0545767187297838,0.122336467226274,3.79436486943482,5.32825061349011,3.53946383479866,0.0468755602013988,0.046289730022843,0.0545767187297838,0.122336467226274,2.82521179883211,3.98269537562242,2.32432819951281,2.2516593149675,2.03611280751865,2.43783080137518,6.86945193758128,81.1512110993984,226.702855482587,25.2838703334529,4.38095335347452e-05,5.94359195237393e-05,0.000113442507565003,0.00206857808971791,5.42569146985284,14.398458999404,7.50663065489493,8.27893616169704,7.270900082538,7.91273410644955,2.13173837543781,1.21597971948208,1.33866438594402,1.21293681172901,1.17358994785429,1.17154818449851,1.21828142520127,1.03624172706804,0.287944095248022,0.567805092003154,0.250556084756952,4.39463628838993e-05,4.28547821117538e-05,5.95723645461986e-05,0.000299324224268104,567.672999355108,797.63751515932,529.844850089087,7.01710070422714,6.92940405930514,8.16993609863555,18.0528173807611,0.0202268708692322,0.0442706978074149,0.0280064990654344,0.000392848726460032,0.000358018891013338,0.000421691812174206,0.000218219809605912,0.0277549041258048,0.0616562736894061,0.0386064827564656,0.000510850913594328,0.000453826139425742,0.000568902748483167,0.000228525461639609,0.0388958909121272,0.0848189437845075,0.049664373661094,0.000691282830249286,0.00061537299046153,0.000762703758186104,0.00025317534328879,52.54127629,44.15168423,42.04650728
3.23651001952639,4.08705504558215,3.12108169258391,0.0394412350925624,0.0392602493932657,0.0449499205646431,0.123419712020332,3.13538531615464,2.37307320043918,0.380976566579827,-0.00185581892272072,-0.00934070563442951,-0.0112048985004426,0.123419712020332,2.35159549627117,4.94025877161664,3.77182681143104,0.0463840506364489,0.0452791404228492,0.0535195435728183,0.0333290605738884,3.91923379918709,5.48056009400723,3.79093429316867,0.0464201223610532,0.0462315630554011,0.0546787241770683,0.127840526985758,3.91923379918709,5.48056009400723,3.79093429316867,0.0464201223610532,0.0462315630554011,0.0546787241770683,0.127840526985758,2.79234767684894,3.9888312824043,2.28547500745713,2.32776254937902,2.08688598542867,2.44638493995847,6.23636799111548,88.927332116353,262.556104231391,37.5670500738163,-1.54806133893452e-05,-6.03621062185522e-05,-9.97846440218882e-05,0.00235484300384567,5.10006456262888,11.6643827687841,7.60021914461273,9.15372908580937,7.24505549796092,7.5106263878743,1.82886250958501,1.21094443568588,1.34095578182422,1.21462193770077,1.17694393322401,1.17756671875169,1.21643650289513,1.03581935894242,0.30720787145381,0.600730778880491,0.287423656302445,4.3096555200303e-05,4.27471484509106e-05,5.97952575526383e-05,0.000326864006799928,584.202520357119,818.513897955598,566.170674524301,6.93277961478207,6.9046185491943,8.16619011446463,18.8203661220695,0.0205965641962109,0.0452649392302413,0.0299022614842493,0.000397785267771147,0.000361809426502429,0.00042945273870031,0.00022912467180624,0.0282066036962404,0.0630643741832227,0.0412458477527357,0.000518159850417572,0.000460300430343833,0.000581017396122576,0.00024013539105171,0.0395224547806525,0.0867029623277683,0.0526794116725235,0.000701609941932804,0.000624786593902619,0.000779240963401396,0.000266948975981031,54.26164088,46.24195416,43.88348786
